Address;Content Type;Status Code;Status;Indexability;Indexability Status;Title 1;Title 1 Length;Title 1 Pixel Width;Meta Description 1;Meta Description 1 Length;Meta Description 1 Pixel Width;Meta Keywords 1;Meta Keywords 1 Length;H1-1;H1-1 Length;H2-1;H2-1 Length;H2-2;H2-2 Length;Meta Robots 1;X-Robots-Tag 1;Meta Refresh 1;Canonical Link Element 1;"rel=""next"" 1";"rel=""prev"" 1";"HTTP rel=""next"" 1";"HTTP rel=""prev"" 1";amphtml Link Element;Size (bytes);Transferred (bytes);Word Count;Sentence Count;Average Words Per Sentence;Flesch Reading Ease Score;Readability;Text Ratio;Crawl Depth;Folder Depth;Link Score;Inlinks;Unique Inlinks;Unique JS Inlinks;% of Total;Outlinks;Unique Outlinks;Unique JS Outlinks;External Outlinks;Unique External Outlinks;Unique External JS Outlinks;Closest Similarity Match;No. Near Duplicates;Spelling Errors;Grammar Errors;Hash;Response Time;Last Modified;Redirect URL;Redirect Type;Cookies;HTTP Version;Clicks;Impressions;CTR;Position;URL Encoded Address;Crawl Timestamp
https://go2rinjani.com/_astro/paypal.ovJAZfkr.svg;image/svg+xml;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;3;1;;0;0;0;0;0;0;0;0;0;0;;;;;;279;;;;;1.1;;;;;https://go2rinjani.com/_astro/paypal.ovJAZfkr.svg;2026-07-13 08:46:46
https://go2rinjani.com/tours/mount-stampol-trek;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;3;1;;1;1;0;2.270;0;0;0;0;0;0;;;;;;292;;https://go2rinjani.com/tours/mount-stampol-trek/;HTTP Redirect;;1.1;0;6;0;4.830;https://go2rinjani.com/tours/mount-stampol-trek;2026-07-13 08:46:46
https://go2rinjani.com/_image?href=%2F_astro%2Frinjani-camping-sunrise-view.vdk11e2q.avif&w=1280&h=960&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;281710;281710;0;;;;;0;3;0;;0;0;0;0;0;0;0;0;0;0;;;;;;288;Mon, 13 Jul 2026 00:16:47 GMT;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Frinjani-camping-sunrise-view.vdk11e2q.avif&w=1280&h=960&f=webp;2026-07-13 08:46:46
https://go2rinjani.com/_image?href=%2F_astro%2Fcertified-local-rinjani-guides.LbVj17ro.avif&w=4032&h=3024&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;3635518;3635518;0;;;;;0;3;0;;0;0;0;0;0;0;0;0;0;0;;;;;;83;Mon, 13 Jul 2026 00:16:53 GMT;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Fcertified-local-rinjani-guides.LbVj17ro.avif&w=4032&h=3024&f=webp;2026-07-13 08:46:47
https://go2rinjani.com/_image?href=%2F_astro%2Fglobal-trekking-community-rinjani.mbtbQo2G.avif&w=480&h=640&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;217564;217564;0;;;;;0;3;0;;0;0;0;0;0;0;0;0;0;0;;;;;;286;Mon, 13 Jul 2026 00:16:46 GMT;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Fglobal-trekking-community-rinjani.mbtbQo2G.avif&w=480&h=640&f=webp;2026-07-13 08:46:47
https://go2rinjani.com/_image?href=%2F_astro%2Frinjani-trekking-local-experience.C_c4J8Kw.avif&w=640&h=480&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;213032;213032;0;;;;;0;3;0;;0;0;0;0;0;0;0;0;0;0;;;;;;327;Mon, 13 Jul 2026 00:16:46 GMT;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Frinjani-trekking-local-experience.C_c4J8Kw.avif&w=640&h=480&f=webp;2026-07-13 08:46:47
https://go2rinjani.com/_image?href=%2F_astro%2Fsasak-community-trekking-lombok.DKUJAMLZ.avif&w=941&h=1672&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;1001222;1001222;0;;;;;0;3;0;;0;0;0;0;0;0;0;0;0;0;;;;;;296;Mon, 13 Jul 2026 00:16:47 GMT;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Fsasak-community-trekking-lombok.DKUJAMLZ.avif&w=941&h=1672&f=webp;2026-07-13 08:46:47
https://go2rinjani.com/_image?href=%2F_astro%2Ffamily-rinjani-trekking-adventure.hwHWhiSh.avif&w=1204&h=1600&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;1133482;1133482;0;;;;;0;3;0;;0;0;0;0;0;0;0;0;0;0;;;;;;308;Mon, 13 Jul 2026 00:16:48 GMT;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Ffamily-rinjani-trekking-adventure.hwHWhiSh.avif&w=1204&h=1600&f=webp;2026-07-13 08:46:47
https://go2rinjani.com/_image?href=%2F_astro%2Fmount-rinjani-summit-achievement.CHGP7zXr.avif&w=1125&h=1112&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;691046;691046;0;;;;;0;3;0;;0;0;0;0;0;0;0;0;0;0;;;;;;288;Mon, 13 Jul 2026 00:16:48 GMT;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Fmount-rinjani-summit-achievement.CHGP7zXr.avif&w=1125&h=1112&f=webp;2026-07-13 08:46:47
https://go2rinjani.com/images/blog/planning-your-first-mount-rinjani-trek.avif;image/avif;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;117173;117173;0;;;;;0;3;2;;0;0;0;0;0;0;0;0;0;0;;;;;;430;;;;;1.1;;;;;https://go2rinjani.com/images/blog/planning-your-first-mount-rinjani-trek.avif;2026-07-13 08:46:47
https://go2rinjani.com/_astro/senaru-trek.LuxN9JCT.avif;image/avif;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;46223;46223;0;;;;;0;3;1;;0;0;0;0;0;0;0;0;0;0;;;;;;354;;;;;1.1;;;;;https://go2rinjani.com/_astro/senaru-trek.LuxN9JCT.avif;2026-07-13 08:46:47
https://go2rinjani.com/assets/asterisk-large.svg;image/svg+xml;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;3;1;;0;0;0;0;0;0;0;0;0;0;;;;;;396;;;;;1.1;;;;;https://go2rinjani.com/assets/asterisk-large.svg;2026-07-13 08:46:47
https://go2rinjani.com/tours/mount-rinjani-trek;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;3;1;;1;1;0;2.270;0;0;0;0;0;0;;;;;;392;;https://go2rinjani.com/tours/mount-rinjani-trek/;HTTP Redirect;;1.1;0;7;0;5.290;https://go2rinjani.com/tours/mount-rinjani-trek;2026-07-13 08:46:47
http://www.go2rinjani.com/contact;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;0;;35;17;0;38.640;0;0;0;0;0;0;;;;;;86;;http://www.go2rinjani.com/contact/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/contact;2026-07-13 08:46:48
http://www.go2rinjani.com/_image?href=%2F_astro%2Fplanning-your-first-mount-rinjani-trek.LLrGE1ZS.avif&w=600&h=450&q=55&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;29048;29048;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;93;Sat, 11 Jul 2026 01:33:36 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fplanning-your-first-mount-rinjani-trek.LLrGE1ZS.avif&w=600&h=450&q=55&f=webp;2026-07-13 08:46:48
https://go2rinjani.com/_image?href=%2F_astro%2Fcouple-rinjani-trekking-experience.B3GLMNjv.avif&w=1080&h=1080&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;562468;562468;0;;;;;0;3;0;;0;0;0;0;0;0;0;0;0;0;;;;;;367;Mon, 13 Jul 2026 00:16:49 GMT;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Fcouple-rinjani-trekking-experience.B3GLMNjv.avif&w=1080&h=1080&f=webp;2026-07-13 08:46:47
https://go2rinjani.com/_image?href=%2F_astro%2Fsummit-mount-rinjani-3726m.Da8YYjW5.avif&w=2000&h=1500&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;1265430;1265430;0;;;;;0;3;0;;0;0;0;0;0;0;0;0;0;0;;;;;;286;Mon, 13 Jul 2026 00:16:50 GMT;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Fsummit-mount-rinjani-3726m.Da8YYjW5.avif&w=2000&h=1500&f=webp;2026-07-13 08:46:48
http://www.go2rinjani.com/_astro/google-logo.Ch72s3qP.svg;image/svg+xml;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;1;;0;0;0;0;0;0;0;0;0;0;;;;;;179;;;;;1.1;;;;;http://www.go2rinjani.com/_astro/google-logo.Ch72s3qP.svg;2026-07-13 08:46:48
http://www.go2rinjani.com/_image?href=%2F_astro%2Fmount-rinjani-crater-rim-trekking-view.CnYoqWaA.avif&w=1672&h=941&q=60&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;96596;96596;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;185;Sat, 11 Jul 2026 01:33:37 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fmount-rinjani-crater-rim-trekking-view.CnYoqWaA.avif&w=1672&h=941&q=60&f=webp;2026-07-13 08:46:48
http://www.go2rinjani.com/_image?href=%2F_astro%2Fbianca_botez.BC6QsryF.avif&w=36&h=36&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;2368;2368;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;150;Mon, 13 Jul 2026 00:16:51 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fbianca_botez.BC6QsryF.avif&w=36&h=36&f=webp;2026-07-13 08:46:48
http://www.go2rinjani.com/_astro/Go2rinjani.CO88tNv0.svg;image/svg+xml;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;1;;0;0;0;0;0;0;0;0;0;0;;;;;;153;;;;;1.1;;;;;http://www.go2rinjani.com/_astro/Go2rinjani.CO88tNv0.svg;2026-07-13 08:46:48
https://go2rinjani.com/tours/mount-stampol-trek/;text/html;200;OK;Non-Indexable;Canonicalised;Mount Stampol Trek — Best Rinjani Alternative in Lombok | Go2Rinjani;68;625;Trek Mount Stampol — Lombok's finest alternative when Rinjani is closed or fully booked. 2-day crater rim trek with certified guides, lush rainforest & panoramic Rinjani views.;176;1066;;0;Mount Stampol Trek — Lombok's Best Alternative to Rinjani;57;Still on the Rinjani Slopes — Without the Crowds;48;Trek Inclusions & Exclusions;28;index, follow;;;https://go2rinjani.com/tours/mount-stampol-trek;;;;;;59325;13007;860;121;7.107;73.508;Fairly Easy;10.147;4;2;;0;0;0;0;11;10;0;4;4;0;;;;;5985ec61a90da4734df3558780c86350;90;;;;;1.1;0;6;0;4.830;https://go2rinjani.com/tours/mount-stampol-trek/;2026-07-13 08:46:48
http://www.go2rinjani.com/legal/terms-and-conditions;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;1;;21;21;0;47.730;0;0;0;0;0;0;;;;;;151;;http://www.go2rinjani.com/legal/terms-and-conditions/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/legal/terms-and-conditions;2026-07-13 08:46:48
http://www.go2rinjani.com/_astro/schema.B8348IQH.css;text/css;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;1;;0;0;0;0;0;0;0;0;0;0;;;;;;175;;;;;1.1;;;;;http://www.go2rinjani.com/_astro/schema.B8348IQH.css;2026-07-13 08:46:48
http://www.go2rinjani.com/payment-information;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;0;;18;17;0;38.640;0;0;0;0;0;0;;;;;;82;;http://www.go2rinjani.com/payment-information/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/payment-information;2026-07-13 08:46:48
https://go2rinjani.com/legal/cookie-policy/;text/html;200;OK;Non-Indexable;Canonicalised;Cookie Policy. | Go2Rinjani;27;235;Cookie policy for Go2Rinjani services.;38;230;;0;Cookie Policy.;14;Cookie Policy;13;;0;index, follow;;;https://go2rinjani.com/legal/cookie-policy;;;;;;25574;6469;14;7;2.000;71.862;Fairly Easy;877;4;2;;0;0;0;0;5;5;0;0;0;0;;;;;3993875097781d49954b487cb403f325;331;;;;;1.1;0;3;0;3.000;https://go2rinjani.com/legal/cookie-policy/;2026-07-13 08:46:48
http://www.go2rinjani.com/legal/privacy-policy;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;1;;21;21;0;47.730;0;0;0;0;0;0;;;;;;72;;http://www.go2rinjani.com/legal/privacy-policy/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/legal/privacy-policy;2026-07-13 08:46:48
http://www.go2rinjani.com/_image?href=%2F_astro%2Fblank_profile_tripadvisor.SN-AFRdJ.jpg&w=36&h=36&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;2256;2256;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;148;Sat, 11 Jul 2026 01:33:37 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fblank_profile_tripadvisor.SN-AFRdJ.jpg&w=36&h=36&f=webp;2026-07-13 08:46:48
http://www.go2rinjani.com/tours;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;0;;21;17;0;38.640;0;0;0;0;0;0;;;;;;77;;http://www.go2rinjani.com/tours/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/tours;2026-07-13 08:46:48
http://www.go2rinjani.com/_image?href=%2F_astro%2Fblank_profile_tripadvisor_2.DDz7f2dy.jpg&w=36&h=36&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;2446;2446;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;140;Mon, 13 Jul 2026 00:16:51 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fblank_profile_tripadvisor_2.DDz7f2dy.jpg&w=36&h=36&f=webp;2026-07-13 08:46:48
http://www.go2rinjani.com/how-it-works;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;0;;17;17;0;38.640;0;0;0;0;0;0;;;;;;88;;http://www.go2rinjani.com/how-it-works/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/how-it-works;2026-07-13 08:46:48
http://www.go2rinjani.com/assets/doodle-wall-of-love.avif;image/avif;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;10952;10952;0;;;;;0;4;1;;0;0;0;0;0;0;0;0;0;0;;;;;;133;;;;;1.1;;;;;http://www.go2rinjani.com/assets/doodle-wall-of-love.avif;2026-07-13 08:46:48
http://www.go2rinjani.com/_image?href=%2F_astro%2Fyosafat_zevo.CRnaxQCF.avif&w=36&h=36&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;2578;2578;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;163;Sat, 11 Jul 2026 01:33:38 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fyosafat_zevo.CRnaxQCF.avif&w=36&h=36&f=webp;2026-07-13 08:46:48
http://www.go2rinjani.com/_astro/tripadvisor-logo.C4pD1lAv.svg;image/svg+xml;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;1;;0;0;0;0;0;0;0;0;0;0;;;;;;179;;;;;1.1;;;;;http://www.go2rinjani.com/_astro/tripadvisor-logo.C4pD1lAv.svg;2026-07-13 08:46:49
http://www.go2rinjani.com/_image?href=%2F_astro%2Fblank_profile_tripadvisor_6.ByDihGoe.jpg&w=36&h=36&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;1920;1920;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;162;Sat, 11 Jul 2026 01:33:38 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fblank_profile_tripadvisor_6.ByDihGoe.jpg&w=36&h=36&f=webp;2026-07-13 08:46:49
http://www.go2rinjani.com/blog;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;0;;17;17;0;38.640;0;0;0;0;0;0;;;;;;214;;http://www.go2rinjani.com/blog/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/blog;2026-07-13 08:46:49
http://www.go2rinjani.com/events;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;0;;1;1;0;2.270;0;0;0;0;0;0;;;;;;134;;http://www.go2rinjani.com/events/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/events;2026-07-13 08:46:49
http://www.go2rinjani.com/_astro/tripadvisor-verified-badge.cLh4SNtp.svg;image/svg+xml;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;1;;0;0;0;0;0;0;0;0;0;0;;;;;;134;;;;;1.1;;;;;http://www.go2rinjani.com/_astro/tripadvisor-verified-badge.cLh4SNtp.svg;2026-07-13 08:46:49
http://www.go2rinjani.com/_image?href=%2F_astro%2Fxavier.DJSym1SQ.avif&w=36&h=36&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;2202;2202;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;74;Sat, 11 Jul 2026 01:33:38 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fxavier.DJSym1SQ.avif&w=36&h=36&f=webp;2026-07-13 08:46:49
http://www.go2rinjani.com/legal/cancellation-policy;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;1;;21;21;0;47.730;0;0;0;0;0;0;;;;;;70;;http://www.go2rinjani.com/legal/cancellation-policy/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/legal/cancellation-policy;2026-07-13 08:46:49
http://www.go2rinjani.com/faq;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;0;;17;17;0;38.640;0;0;0;0;0;0;;;;;;81;;http://www.go2rinjani.com/faq/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/faq;2026-07-13 08:46:49
http://www.go2rinjani.com/about;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;0;;19;17;0;38.640;0;0;0;0;0;0;;;;;;159;;http://www.go2rinjani.com/about/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/about;2026-07-13 08:46:49
http://www.go2rinjani.com/blog/trekking-smart-on-mount-rinjani-your-complete-preparation-guide;;307;Temporary Redirect;Non-Indexable;Redirected;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;1;;2;2;0;4.550;0;0;0;0;0;0;;;;;;131;;http://www.go2rinjani.com/blog/trekking-smart-on-mount-rinjani-your-complete-preparation-guide/;HTTP Redirect;;1.1;;;;;http://www.go2rinjani.com/blog/trekking-smart-on-mount-rinjani-your-complete-preparation-guide;2026-07-13 08:46:49
https://go2rinjani.com/_image?href=%2F_astro%2Ftorean-route-rinjani-trekking.BwdFy-fi.avif&w=960&h=1280&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;1338498;1338498;0;;;;;0;3;0;;0;0;0;0;0;0;0;0;0;0;;;;;;1.752;;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Ftorean-route-rinjani-trekking.BwdFy-fi.avif&w=960&h=1280&f=webp;2026-07-13 08:46:47
http://www.go2rinjani.com/_image?href=%2F_astro%2Fivana.DDmh2u12.avif&w=36&h=36&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;2684;2684;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;246;Sat, 11 Jul 2026 01:33:38 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fivana.DDmh2u12.avif&w=36&h=36&f=webp;2026-07-13 08:46:49
http://www.go2rinjani.com/_image?href=%2F_astro%2Fmount-rinjani-sunrise-crater-lake-view.Dwul9Z4j.avif&w=1672&h=941&q=55&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;41254;41254;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;112;Sat, 11 Jul 2026 01:33:38 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fmount-rinjani-sunrise-crater-lake-view.Dwul9Z4j.avif&w=1672&h=941&q=55&f=webp;2026-07-13 08:46:49
http://www.go2rinjani.com/_image?href=%2F_astro%2Fsummit-mount-rinjani-3726m.Da8YYjW5.avif&w=2000&h=1500&q=60&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;164162;164162;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;141;Mon, 13 Jul 2026 00:16:52 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fsummit-mount-rinjani-3726m.Da8YYjW5.avif&w=2000&h=1500&q=60&f=webp;2026-07-13 08:46:49
http://www.go2rinjani.com/_astro/google-verified-badge.CN7JyK8Q.svg;image/svg+xml;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;0;0;0;;;;;0;4;1;;0;0;0;0;0;0;0;0;0;0;;;;;;125;;;;;1.1;;;;;http://www.go2rinjani.com/_astro/google-verified-badge.CN7JyK8Q.svg;2026-07-13 08:46:49
http://www.go2rinjani.com/_image?href=%2F_astro%2Fblank_profile_tripadvisor_5.CQkd569o.jpg&w=36&h=36&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;2556;2556;0;;;;;0;4;0;;0;0;0;0;0;0;0;0;0;0;;;;;;138;Sat, 11 Jul 2026 01:33:39 GMT;;;;1.1;;;;;http://www.go2rinjani.com/_image?href=%2F_astro%2Fblank_profile_tripadvisor_5.CQkd569o.jpg&w=36&h=36&f=webp;2026-07-13 08:46:49
http://www.go2rinjani.com/blog/;text/html;200;OK;Non-Indexable;Canonicalised;Mount Rinjani Trekking Blog — Guides, Tips & Trail Stories;58;513;Read Go2Rinjani's trekking blog for Mount Rinjani guides, packing tips, weather info, trail stories, and exclusive deals — written by certified local guides.;157;926;;0;Mount Rinjani Trekking Blog: Guides, Stories & Trail Insights;61;Trekking Smart on Mount Rinjani: A Beginner's Complete Guide;60;Stay Updated on Mount Rinjani;29;index, follow;;;https://go2rinjani.com/blog/;;;;;;36549;8928;97;14;6.929;68.106;Normal;3.721;5;1;;0;0;0;0;12;11;0;4;4;0;;;;;552a49d123f2da01d0d6bf8b5c46d1e2;75;;;;;1.1;;;;;http://www.go2rinjani.com/blog/;2026-07-13 08:46:49
https://go2rinjani.com/_image?href=%2F_astro%2Fbest-rinjani-alternative-trek-lombok.Bk815dxN.avif&w=1024&h=768&f=webp;image/webp;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;621286;621286;0;;;;;0;5;0;;0;0;0;0;0;0;0;0;0;0;;;;;;80;Mon, 13 Jul 2026 00:16:55 GMT;;;;1.1;;;;;https://go2rinjani.com/_image?href=%2F_astro%2Fbest-rinjani-alternative-trek-lombok.Bk815dxN.avif&w=1024&h=768&f=webp;2026-07-13 08:46:50
https://go2rinjani.com/_astro/mount-stampol-trek-spice-plantations.opXxXWd9.avif;image/avif;200;OK;Indexable;;;0;0;;0;0;;0;;0;;0;;0;;;;;;;;;;229463;229463;0;;;;;0;5;1;;0;0;0;0;0;0;0;0;0;0;;;;;;304;;;;;1.1;;;;;https://go2rinjani.com/_astro/mount-stampol-trek-spice-plantations.opXxXWd9.avif;2026-07-13 08:46:49
https://go2rinjani.com/tours/mount-rinjani-trek/;text/html;200;OK;Non-Indexable;Canonicalised;Mount Rinjani Trek Packages — Sembalun & Senaru Routes | Go2Rinjani;67;638;Explore all Mount Rinjani trek packages with Go2Rinjani — 2, 3, and 4-day itineraries across Sembalun and Senaru routes. Summit climbs, crater rim hikes, and Segara Anak lake descents for all levels.;199;1218;;0;Mount Rinjani Trek — Choose Your Route & Duration;49;Sembalun Route;14;Senaru Route;12;index, follow;;;https://go2rinjani.com/tours/mount-rinjani-trek;;;;;;63304;11966;535;92;5.815;76.009;Fairly Easy;6.105;4;2;;0;0;0;0;17;16;0;4;4;0;;;;;3c5a48656668beca5101c286f7425018;335;;;;;1.1;0;7;0;5.290;https://go2rinjani.com/tours/mount-rinjani-trek/;2026-07-13 08:46:49
http://www.go2rinjani.com/events/;text/html;200;OK;Non-Indexable;Canonicalised;Events & Agenda | Go2Rinjani;28;261;Discover our upcoming events and agenda.;40;267;;0;Agenda;6;Stay Updated on Mount Rinjani;29;;0;index, follow;;;https://go2rinjani.com/events/;;;;;;37664;8666;45;26;1.731;100.000;Very Easy;2.562;5;1;;0;0;0;0;11;10;0;4;4;0;;;;;2be22f54b1e8c5861115f15b188b2eb0;71;;;;;1.1;;;;;http://www.go2rinjani.com/events/;2026-07-13 08:46:50
